Feature.Label,Feature.Identifier.Xmin,Feature.Identifier.Ymin,Feature.Identifier.Xmax,Feature.Identifier.Ymax,Feature.Identifier.CentroidX,Feature.Identifier.CentroidY,Feature.Identifier.WeightedCentroidX,Feature.Identifier.WeightedCentroidY,Feature.Orientation.Orientation,Feature.Size.Area,Feature.Size.ConvexHullArea,Feature.Size.MajorAxisLength,Feature.Size.MinorAxisLength,Feature.Size.Perimeter,Feature.Shape.Circularity,Feature.Shape.Eccentricity,Feature.Shape.EquivalentDiameter,Feature.Shape.Extent,Feature.Shape.FractalDimension,Feature.Shape.MinorMajorAxisRatio,Feature.Shape.Solidity,Feature.Shape.HuMoments1,Feature.Shape.HuMoments2,Feature.Shape.HuMoments3,Feature.Shape.HuMoments4,Feature.Shape.HuMoments5,Feature.Shape.HuMoments6,Feature.Shape.HuMoments7,Feature.Shape.WeightedHuMoments1,Feature.Shape.WeightedHuMoments2,Feature.Shape.WeightedHuMoments3,Feature.Shape.WeightedHuMoments4,Feature.Shape.WeightedHuMoments5,Feature.Shape.WeightedHuMoments6,Feature.Shape.WeightedHuMoments7,Feature.Shape.FSD1,Feature.Shape.FSD2,Feature.Shape.FSD3,Feature.Shape.FSD4,Feature.Shape.FSD5,Feature.Shape.FSD6,Feature.Nucleus.Intensity.Min,Feature.Nucleus.Intensity.Max,Feature.Nucleus.Intensity.Mean,Feature.Nucleus.Intensity.Median,Feature.Nucleus.Intensity.MeanMedianDiff,Feature.Nucleus.Intensity.Std,Feature.Nucleus.Intensity.IQR,Feature.Nucleus.Intensity.MAD,Feature.Nucleus.Intensity.Skewness,Feature.Nucleus.Intensity.Kurtosis,Feature.Nucleus.Intensity.HistEnergy,Feature.Nucleus.Intensity.HistEntropy,Feature.Cytoplasm.Intensity.Min,Feature.Cytoplasm.Intensity.Max,Feature.Cytoplasm.Intensity.Mean,Feature.Cytoplasm.Intensity.Median,Feature.Cytoplasm.Intensity.MeanMedianDiff,Feature.Cytoplasm.Intensity.Std,Feature.Cytoplasm.Intensity.IQR,Feature.Cytoplasm.Intensity.MAD,Feature.Cytoplasm.Intensity.Skewness,Feature.Cytoplasm.Intensity.Kurtosis,Feature.Cytoplasm.Intensity.HistEnergy,Feature.Cytoplasm.Intensity.HistEntropy,Feature.Nucleus.Gradient.Mag.Mean,Feature.Nucleus.Gradient.Mag.Std,Feature.Nucleus.Gradient.Mag.Skewness,Feature.Nucleus.Gradient.Mag.Kurtosis,Feature.Nucleus.Gradient.Mag.HistEntropy,Feature.Nucleus.Gradient.Mag.HistEnergy,Feature.Nucleus.Gradient.Canny.Sum,Feature.Nucleus.Gradient.Canny.Mean,Feature.Cytoplasm.Gradient.Mag.Mean,Feature.Cytoplasm.Gradient.Mag.Std,Feature.Cytoplasm.Gradient.Mag.Skewness,Feature.Cytoplasm.Gradient.Mag.Kurtosis,Feature.Cytoplasm.Gradient.Mag.HistEntropy,Feature.Cytoplasm.Gradient.Mag.HistEnergy,Feature.Cytoplasm.Gradient.Canny.Sum,Feature.Cytoplasm.Gradient.Canny.Mean,Feature.Nucleus.Haralick.ASM.Mean,Feature.Nucleus.Haralick.ASM.Range,Feature.Nucleus.Haralick.Contrast.Mean,Feature.Nucleus.Haralick.Contrast.Range,Feature.Nucleus.Haralick.Correlation.Mean,Feature.Nucleus.Haralick.Correlation.Range,Feature.Nucleus.Haralick.SumOfSquares.Mean,Feature.Nucleus.Haralick.SumOfSquares.Range,Feature.Nucleus.Haralick.IDM.Mean,Feature.Nucleus.Haralick.IDM.Range,Feature.Nucleus.Haralick.SumAverage.Mean,Feature.Nucleus.Haralick.SumAverage.Range,Feature.Nucleus.Haralick.SumVariance.Mean,Feature.Nucleus.Haralick.SumVariance.Range,Feature.Nucleus.Haralick.SumEntropy.Mean,Feature.Nucleus.Haralick.SumEntropy.Range,Feature.Nucleus.Haralick.Entropy.Mean,Feature.Nucleus.Haralick.Entropy.Range,Feature.Nucleus.Haralick.DifferenceVariance.Mean,Feature.Nucleus.Haralick.DifferenceVariance.Range,Feature.Nucleus.Haralick.DifferenceEntropy.Mean,Feature.Nucleus.Haralick.DifferenceEntropy.Range,Feature.Nucleus.Haralick.IMC1.Mean,Feature.Nucleus.Haralick.IMC1.Range,Feature.Nucleus.Haralick.IMC2.Mean,Feature.Nucleus.Haralick.IMC2.Range,Feature.Cytoplasm.Haralick.ASM.Mean,Feature.Cytoplasm.Haralick.ASM.Range,Feature.Cytoplasm.Haralick.Contrast.Mean,Feature.Cytoplasm.Haralick.Contrast.Range,Feature.Cytoplasm.Haralick.Correlation.Mean,Feature.Cytoplasm.Haralick.Correlation.Range,Feature.Cytoplasm.Haralick.SumOfSquares.Mean,Feature.Cytoplasm.Haralick.SumOfSquares.Range,Feature.Cytoplasm.Haralick.IDM.Mean,Feature.Cytoplasm.Haralick.IDM.Range,Feature.Cytoplasm.Haralick.SumAverage.Mean,Feature.Cytoplasm.Haralick.SumAverage.Range,Feature.Cytoplasm.Haralick.SumVariance.Mean,Feature.Cytoplasm.Haralick.SumVariance.Range,Feature.Cytoplasm.Haralick.SumEntropy.Mean,Feature.Cytoplasm.Haralick.SumEntropy.Range,Feature.Cytoplasm.Haralick.Entropy.Mean,Feature.Cytoplasm.Haralick.Entropy.Range,Feature.Cytoplasm.Haralick.DifferenceVariance.Mean,Feature.Cytoplasm.Haralick.DifferenceVariance.Range,Feature.Cytoplasm.Haralick.DifferenceEntropy.Mean,Feature.Cytoplasm.Haralick.DifferenceEntropy.Range,Feature.Cytoplasm.Haralick.IMC1.Mean,Feature.Cytoplasm.Haralick.IMC1.Range,Feature.Cytoplasm.Haralick.IMC2.Mean,Feature.Cytoplasm.Haralick.IMC2.Range,Cluster
37.0,102.0,364.0,113.0,380.0,107.0625,371.7890625,106.81144432954152,371.6380558428128,0.2264335020243992,128.0,140.0,15.984579248546243,10.239326744686135,42.38477631085024,0.8953648536255958,0.7678953556581959,12.766152972845846,0.7272727272727273,1.3219280948873635,0.6405753060792875,0.9142857142857144,0.1759524345397949,0.0054119415256081,5.163498296984317e-05,2.758990954425128e-06,1.2824560628656957e-11,2.293767523897781e-08,3.0330579056317466e-11,0.0086741379321127,1.8103659748859517e-05,1.5801142308919215e-08,1.2539803692804679e-09,-4.8027688724109785e-18,-4.51608935508573e-12,2.8444286641638788e-18,0.2402156,0.0013173,0.000954,0.230974,0.1060002,0.0515119,0.0,103.0,22.6640625,19.0,3.6640625,15.46431241588496,16.0,7.0,1.7515421001600762,4.903314646431044,0.2327880859375,1.6402721304797283,136.0,220.0,193.38217821782175,197.0,-3.6178217821782255,16.029010803370713,22.0,10.0,-0.8848435878512847,0.3533894042114194,0.1732496814037839,1.937387896244491,23.79762793107008,25.21026914730093,1.5862569552590566,1.6361083918882473,1.5302085379420065,0.31103515625,26.0,0.203125,12.085555218526975,8.634821778076448,2.01863280221757,8.976371316465027,1.2940565558936743,0.3213920203901578,156.0,0.3089108910891089,0.0199730684043304,0.0031232737531565,33.3829378342246,29.954545454545453,0.6525926082889089,0.3444089380642287,49.07596070686883,6.829131827866739,0.3482177808822,0.087192513781239,13.147351270053475,1.6619318181818183,162.9209049932507,57.27107276601234,4.664400377676159,0.1229662064122649,6.512265160995632,0.1579892337060817,0.0037440834824904,0.0014821902888975,3.257423830558649,0.5882856045330374,-0.3228575793927316,0.100843500437437,0.9572272843089026,0.0344131383250585,0.0248911130764473,0.007112593130343,6.062661272947732,2.8672701719576725,0.4982180473611324,0.2329813784423325,6.036315858544299,0.0767213985816397,0.4375492709120485,0.1056640803815947,46.045441079946286,0.07395006613757,18.082602161230056,2.615570405820108,3.919259153046514,0.1110093308830415,5.919724557657628,0.319790763228621,0.0061952259264771,0.0016707897733585,2.4423105266129586,0.3273107630827594,-0.103914788185583,0.0960435371459635,0.6786155329457162,0.1979472447837703,0
38.0,378.0,368.0,393.0,389.0,383.80102040816325,376.6173469387755,384.0975741239892,376.3568733153639,-0.4815184256965477,196.0,222.0,22.286091693821582,12.011337330614085,58.8700576850888,0.7106847766313892,0.8423306311787624,15.797308339337176,0.6222222222222222,1.378511623253731,0.5389611375396076,0.8828828828828829,0.204382049571182,0.0126273994851684,0.0014460977407451,0.0001329650679035,3.3046842556676353e-08,4.939290855131213e-06,-4.803508363741472e-08,0.0059286361491565,8.378281780232831e-06,4.0570187515135715e-08,5.1598571215825735e-09,6.181077510163278e-17,8.192994831059326e-12,-4.186676363214733e-17,0.4169721,0.0010372,0.0024412,0.128937,0.1579707,0.0510658,2.0,82.0,28.392857142857142,24.0,4.392857142857142,17.795715776557007,25.0,12.0,0.9724630612704778,0.3762844159543901,0.1512911286963765,2.0490246020338545,17.0,228.0,198.67291311754684,205.0,-6.327086882453159,18.112707865823264,17.0,6.0,-3.0752036301904835,19.72451191975179,0.3605750952639385,1.1714056368355936,24.36287898675129,22.66593854959585,1.7006083199266333,2.290279744519018,1.7750949587837508,0.2206372344856309,46.0,0.2346938775510204,11.353080456770831,11.825292685862498,2.966577986231339,14.344236155228913,1.1594821592093314,0.4079792436348016,165.0,0.2810902896081771,0.0172382598825036,0.0061765006928697,20.317568542568544,24.83650793650793,0.8787547634724409,0.1502992062272027,84.06357541445946,2.1230944507432667,0.4082153561190998,0.1575275427372639,19.77768759018759,0.6325396825396865,315.93673311526936,33.08818027210856,4.801279532801826,0.1039719813615844,6.68328261699578,0.4052533100939843,0.0044693210457296,0.0023781671233308,3.003266110573416,0.7348499225655045,-0.3252165251002161,0.1079292930694397,0.9606407260906948,0.032869140870202,0.0385634544608131,0.0092450779181685,6.729692447116046,3.683304272013949,0.533546623899021,0.2496650961793679,7.203638215423496,0.1141379943861693,0.4725834668250731,0.1087256895152515,46.92014207543707,0.0487025650437971,22.08486041457729,3.229686296896034,3.877053187152645,0.0667049881703323,5.766431723095297,0.3364138557484502,0.0061420421636046,0.0023064995284206,2.4863648834747902,0.4628215327703131,-0.1236921817402449,0.1122587885742948,0.7155147597528491,0.1865539575505576,1
39.0,190.0,372.0,199.0,386.0,193.91666666666663,378.2738095238095,193.62713675213675,377.7881054131054,0.1053614645422628,84.0,100.0,13.475593543423036,8.185504441440699,37.21320343559643,0.7622457925330822,0.79437180989228,10.34176589165282,0.6666666666666666,1.1699250014423137,0.6074318296306701,0.84,0.184965851419933,0.0072692293328628,0.0002329748774882,1.3593558502898548e-05,3.8716753217213154e-10,4.384136362473643e-07,6.597780213851758e-10,0.006069544750586,3.284146974975116e-06,8.142220088175579e-09,7.885446866842317e-09,-9.740384635368106e-19,1.1513077513596652e-11,-6.317703981766057e-17,0.3954342,0.0021321,0.0029632,0.2180069,0.0604923,0.0358385,5.0,122.0,33.42857142857143,26.0,7.428571428571431,25.45223617937356,30.25,15.0,1.4312820883107105,2.037147023157381,0.1947278911564625,1.843000490704533,96.0,234.0,195.5912087912088,199.0,-3.4087912087912,16.65816401075321,17.0,8.0,-1.6713741334631531,4.343103186844763,0.3002680835647868,1.4543456428011643,24.12593233179635,18.244750936656587,0.759917452274854,-0.0694774996193023,1.8972875237073796,0.1828231292517007,8.0,0.0952380952380952,11.564070820596925,8.760975039265688,2.020315766135005,6.039881480826391,1.5046152320996828,0.2745513826832508,113.0,0.2483516483516483,0.0187128544833571,0.0034989921894683,18.69517195767196,16.57222222222222,0.6863276376235671,0.3051257300264156,30.350094792803954,4.548484977324257,0.3399709283802914,0.086906948302493,13.493584656084655,1.3738095238095251,102.70520721354389,32.38772927689595,4.702797064169095,0.1575382871879984,6.460012821936381,0.2055033376201187,0.0033741203528736,0.0015716726505416,3.1431766365765075,0.5719058648834303,-0.3673120149270043,0.0988135113223006,0.9714476148958184,0.0230852022653332,0.0305559012027932,0.0075558448389217,6.7263784119106695,3.810615384615385,0.441411523401237,0.3177355705316804,6.010431487428406,0.4320089227574044,0.4598039166273769,0.1012484927763399,46.52111869313482,0.0432688172043072,17.315347537802495,3.572026327417916,3.811480256510393,0.1144276258263041,5.741332627907724,0.2986815395557993,0.0065930263252549,0.0021691582840236,2.406491065304282,0.4173039622489756,-0.1104333813032223,0.095235463814336,0.688826334656763,0.1855880995387787,1
40.0,487.0,376.0,502.0,390.0,493.6859504132232,382.2892561983471,493.0013631406761,382.4356597600872,-1.005748227173568,121.0,137.0,15.801016885264207,10.056347895546732,43.45584412271571,0.805190891589757,0.7713288910855052,12.412170838050638,0.5761904761904761,1.4594316186372986,0.6364367539487369,0.8832116788321168,0.1811995183908429,0.0058869159815917,0.0001244445314968,3.914120928748339e-06,3.2103178629725385e-11,1.2401938669706234e-07,8.019841707632411e-11,0.0060782999367096,3.984293817457461e-06,2.474452602541192e-08,5.2803292536367706e-09,5.581571488204431e-17,1.0509766938541263e-11,2.297021905984184e-17,0.374487,0.0007581,0.0021664,0.2196531,0.0721262,0.0285263,5.0,158.0,30.31404958677686,23.0,7.314049586776861,23.06477872179017,20.0,9.0,2.7061241961937865,9.890695038902251,0.2995014001775834,1.421586353896508,112.0,225.0,195.05054945054945,200.0,-4.949450549450546,17.981176810162452,22.5,10.0,-1.2914356407303302,2.039347444903372,0.2164617799782634,1.7462694346100864,24.69100366051949,23.394589493621304,1.3270392955442547,0.7401222246831183,1.8279657342452151,0.2210914555016733,21.0,0.1735537190082644,14.047533447905268,9.625789059552144,1.1108339300509649,1.316139442598157,1.8133497163096568,0.1878855210723342,133.0,0.2923076923076923,0.0128247015443909,0.0033297459608843,33.6327876984127,29.186309523809527,0.7756729236791761,0.1932245434707523,75.09735520557759,5.264064388070011,0.3318638716990164,0.0867022673174473,20.10081349206349,1.2615873015872978,266.75663312389764,40.547922801713526,5.136720668360933,0.100136594098271,6.992424414042468,0.2379516686956222,0.0031568520351572,0.001474571680524,3.4040692040822966,0.5260973281366477,-0.3233057308888796,0.0873599548001236,0.964575263966478,0.0284972741506392,0.0231225553293017,0.0052174273218002,7.947373604218363,4.314475806451613,0.4373766624923966,0.3039585779558656,7.062407451157583,0.0995756645260144,0.4018689580857109,0.104210790950494,46.41855226426799,0.0577822580645204,20.302256200411875,4.272576351131647,3.969335924021142,0.1399149081289659,6.1552741440958645,0.2611853216172317,0.0051528250300336,0.001791141023348,2.6592998556668075,0.3930330376364104,-0.0862442334888612,0.0774383968702132,0.6401622062698612,0.1892166193941362,1
41.0,329.0,376.0,339.0,390.0,333.39,382.88,333.62210796915167,383.4622107969152,-0.189888148825462,100.0,111.0,13.563267623610686,9.41986047509803,36.970562748477136,0.919385693678634,0.7194805255141454,11.283791670955123,0.7142857142857143,1.1699250014423137,0.6945126157283891,0.9009009009009008,0.170435,0.0035423668249999,2.594698634250002e-05,1.52813768649999e-06,9.553662980217913e-12,8.611073570602733e-08,-1.1487903167786818e-12,0.009726269810773,9.679173436362694e-06,2.421410889531073e-08,1.8875604814470757e-08,3.063062325694801e-16,5.706278895366229e-11,-2.6271705556762417e-16,0.3970278,0.0002934,0.0021506,0.2302525,0.0570533,0.0367634,3.0,73.0,19.45,17.5,1.9499999999999995,10.999431803506942,12.0,6.0,1.7565800415301442,4.795413341887567,0.2278,1.6746380860028192,136.0,225.0,192.95698924731184,195.0,-2.0430107526881613,14.647333772202126,19.0,10.0,-0.7018767965104183,0.465482895034421,0.1811585154353104,1.860991151840969,18.448299554570355,21.25524037842996,1.796821444772457,2.9881786011006115,1.4192685922802726,0.3889999999999999,13.0,0.13,12.77196678363055,7.872128864858268,1.4852296938494256,4.257024955347102,1.5578171447588796,0.249550237021621,139.0,0.2989247311827957,0.0329080365341729,0.004661284458687,21.92352813852814,19.79350649350649,0.7151888886953021,0.2816882227187262,39.40275956456964,6.20010288412886,0.3840823524606851,0.0691523682086223,12.141883116883117,1.438961038961038,135.6875101197504,42.58391803002198,4.402888732848732,0.3150711279589639,5.969108878207165,0.228876417776406,0.0042452815492588,0.0019194056754933,3.0776896763537698,0.6046388918507506,-0.3656101934301773,0.0792338284533611,0.9644337868674598,0.0219697985935474,0.0229814531273456,0.0052478301041928,6.438067885917348,3.990408357075023,0.4675181727922761,0.3228628726015783,6.036780345916924,0.1034359592139253,0.4166616259024435,0.0963395839930089,45.852792329136406,0.0570750237416959,17.709053497750347,3.581792725347896,3.892147610946341,0.1259552270609858,6.019688859501796,0.3090526126145185,0.0055927473462481,0.0017068378661248,2.516377581323636,0.4080231501109526,-0.0887559091439882,0.0899642778477949,0.640961060226239,0.2123586368249745,0
42.0,357.0,384.0,370.0,395.0,363.1910112359551,388.9887640449438,363.01564245810056,388.74692737430166,1.0502332470610836,89.0,100.0,13.254138792215134,8.622572807844419,35.21320343559643,0.9019631593484928,0.7594574287346186,10.645107772184812,0.6223776223776224,0.807354922057605,0.6505570028366474,0.89,0.1755765147119944,0.0050629054368114,4.071651836297017e-05,1.713698759966972e-06,-4.48765619692302e-12,-3.6164112412193716e-08,1.3593237230376648e-11,0.0093785837245191,1.1494565296512346e-05,3.2586035243658165e-08,8.239344600390882e-09,8.4929692297561e-17,2.1644300429686184e-11,1.0494622157981084e-16,0.4549804,0.0006147,0.0576378,0.2055522,0.0409886,0.0243108,3.0,62.0,20.1123595505618,18.0,2.1123595505617985,12.329227357848094,11.0,5.0,1.487138467225558,2.4174208626670968,0.1788915540967049,1.8381705319805328,105.0,227.0,198.0143198090692,201.0,-2.9856801909307933,15.518709478209924,16.5,8.0,-2.0757016120727187,6.981650971482175,0.2971787583802781,1.461642678072557,21.495302070201834,26.048782458350374,1.792573627958053,2.1483759135374063,1.4907732856801044,0.3632117156924631,14.0,0.1573033707865168,11.607338230802691,8.920492612848767,1.7989843264462717,3.7163176828779614,1.6893390490817752,0.2301707098957058,108.0,0.2577565632458234,0.023559801282079,0.0032811843501154,29.307567432567435,32.667832167832174,0.7681649764026318,0.272825149890278,63.74692479757727,4.341962982072857,0.362540474974564,0.1157163114185472,15.497460872460872,1.1107226107226094,225.6801317577417,46.37184793228758,4.685187011664785,0.1616453150824988,6.2903313120623965,0.2608378187629201,0.0037149213685567,0.0020569465499535,3.2203692154536885,0.6809614020376089,-0.4034675295872762,0.0552167035013564,0.9790799483512576,0.0101039774848222,0.0294473256068053,0.007697227415895,6.456981667187948,3.5615763546798034,0.5532862501613443,0.2390262609349303,7.21833980546117,0.129300571514932,0.4412641722382276,0.1122582265803442,46.49942292530039,0.0500821018062609,22.416377554656947,3.056244530663207,3.893744217552934,0.0746356928186986,5.886429387608398,0.3519598024534334,0.005991183867728,0.0021615682833078,2.491589234085442,0.3837332836520963,-0.1279090363515079,0.1057206463733706,0.7337941727128514,0.1751819740125623,1
43.0,0.0,380.0,8.0,403.0,2.716417910447761,390.64179104477614,2.1076979116075765,391.23785818358425,-0.0071425367353613,134.0,146.0,22.881924542796,7.872314290726166,53.59188309203678,0.5862955901104823,0.9389547209879576,13.061933202803932,0.7282608695652174,1.2223924213364492,0.3440407416781136,0.9178082191780822,0.2731137141204204,0.0463552826913923,0.0012275547762797,9.88607795603061e-05,-3.4118051032074935e-08,-2.128449143040925e-05,4.694234236720913e-09,0.0052818155655545,1.882617965422802e-05,6.137731240537145e-09,8.584002927684904e-10,1.6694519716565705e-18,9.680007648509624e-13,-1.0464826538960605e-18,0.74757,0.0371082,0.0250655,0.0578117,0.0215429,0.0073065,18.0,163.0,61.46268656716418,49.5,11.962686567164177,36.54289173103216,57.75,21.5,1.002449361841782,0.1144844484764084,0.1623969703720205,2.0111967837173643,146.0,216.0,194.56024096385545,197.0,-2.43975903614458,13.27464690846224,17.0,8.0,-1.0718163621301786,1.3534864116675784,0.1690557410364349,1.9394592365762549,29.49272254283964,19.091790937211297,0.701804362854843,-0.0032106896143204,2.0764058560993086,0.1391178436177322,32.0,0.2388059701492537,10.662538286096726,6.747045775382871,1.3193865000982,1.9456535591400692,1.8557203197165948,0.1865836841341269,96.0,0.2891566265060241,0.0110928066892605,0.0021505388107073,22.15204181763285,24.80012077294686,0.6144060167968189,0.453269604647855,29.5931435424574,5.088010003150615,0.2885790158691502,0.2004545846405509,18.159137228260867,1.7065217391304337,96.22053235219668,43.93562605019963,4.868919432067557,0.2740895022465635,7.033982347267118,0.2320659772550026,0.0030872704904915,0.0024856545660342,3.2408216950686186,0.8868973367829494,-0.274130225181508,0.1160026540310227,0.9416150509467924,0.0546849963801677,0.0326463105756885,0.0101752281069638,4.314594527714933,2.688536953242835,0.4229155385061603,0.3565121856379678,3.7332669195588153,0.0649017451174813,0.4673804315493701,0.1420404609478338,46.292865643853695,0.0412778092006149,10.618473150520458,2.53518506906903,3.609054128242493,0.1455739554228245,5.455329055252258,0.3578512905224613,0.0070057198126157,0.0027459037378801,2.258457524530721,0.4538679233406679,-0.0870985127229325,0.1215138772518499,0.5985077138424068,0.2910966788042138,3
44.0,45.0,389.0,55.0,400.0,49.5,394.375,50.08505747126437,394.5754789272031,0.0,80.0,90.0,10.758717395675006,9.549869109050658,32.14213562373095,0.9730841361922956,0.460537764355333,10.09253008808064,0.7272727272727273,1.0000000000000002,0.887640111533155,0.8888888888888888,0.1616796875,0.0003678604125976,0.000124536563158,1.1285889148712152e-06,1.3379876615796595e-11,2.1645982703194013e-08,0.0,0.0094868683350861,1.5282984256355989e-06,9.604601180110313e-08,2.9268003550576242e-08,-1.5317850963389593e-15,-3.1037879982787637e-12,2.482868153476602e-16,0.5119917,0.0014041,0.016431,0.1871389,0.0362492,0.0225369,1.0,55.0,16.3125,14.0,2.3125,12.495592973124566,14.25,7.0,1.0023402379591255,0.4612209213107192,0.165,1.930457863949529,138.0,220.0,193.7744186046512,197.0,-3.2255813953488257,14.655669480368116,18.0,10.0,-0.8047036544752287,0.4601744306242206,0.1676365603028664,1.9319561316141651,20.908936236853314,22.55252503475392,1.9822670858756035,4.289748487858732,1.4751154366810015,0.31375,15.0,0.1875,11.879037071298304,7.796435627341431,2.293109259520117,13.110920331383236,1.2455396656127506,0.331941590048675,132.0,0.3069767441860465,0.0253477872498463,0.0056008597431869,34.26720041322314,36.710743801652896,0.6765107493343001,0.3736728735537777,53.83791959052158,8.264467761764912,0.3831489103071105,0.0784127315095242,11.49712465564738,1.716528925619837,181.0844779488632,60.48225121234893,4.4954711699343655,0.3231291597728019,6.02420381805019,0.2184803816977787,0.0038866399692596,0.0012318574550918,3.207933615193784,0.4552367819033307,-0.3928524949878298,0.1019313972292808,0.9727280768658328,0.0239673811100151,0.028934318113579,0.0079870956857735,7.049154720451018,4.682705497520313,0.41108860638642,0.3860012495385411,5.980972979552348,0.0744996297943316,0.4527186754058114,0.0965654494650889,46.27933323535176,0.0428367928367876,16.874737197758236,4.456849769260771,3.814869909002453,0.1132116631897028,5.776538679596349,0.3409303692956911,0.0061331974776814,0.002066431439299,2.4847003515138164,0.4193809921651859,-0.0921011505704358,0.1057005683434309,0.637294342609583,0.2506313448001864,0
45.0,486.0,396.0,497.0,410.0,491.3366336633664,402.8118811881188,491.0286659316428,403.1069459757442,0.0836222962988658,101.0,113.0,13.084002854530535,9.90518364536206,37.21320343559643,0.9165098219743012,0.6533623218274244,11.340070282773889,0.6558441558441559,1.3219280948873635,0.7570453595500585,0.8938053097345132,0.1666483872188807,0.0020450133695257,5.652089836441662e-05,2.3471846585254787e-06,2.6612571894925248e-11,1.059198468225062e-07,-4.760148550590535e-12,0.0076035726291785,1.237560748154146e-05,1.39260116528347e-08,2.1215833974279082e-09,-1.099933401513164e-17,-6.9151469045964725e-12,-3.4642466706642433e-18,0.3856454,0.0008484,0.0032491,0.2192765,0.0619288,0.0380422,4.0,179.0,26.940594059405942,18.0,8.940594059405942,28.466350391252977,17.0,7.0,3.615050546848111,14.744486614864565,0.4541711596902265,1.10461912129313,116.0,232.0,195.231884057971,200.0,-4.768115942028999,17.7401901265372,19.0,9.0,-1.4437771783214264,2.396817866229669,0.2288734859623328,1.7037489440859337,22.510308423092404,25.98612300737993,1.7579902125573177,2.4521767171085216,1.5720004265146543,0.3065385746495441,10.0,0.099009900990099,13.696141880323928,9.534529012371651,1.2936145690981888,1.7496540951249289,1.839159620648597,0.1901094541296179,120.0,0.2898550724637681,0.0234203628937801,0.0029555468881767,34.78704004329005,30.094696969696976,0.7529800159002104,0.2278799115127933,71.04869801256419,5.213503234454947,0.3675703484582431,0.0598833233796593,16.744669913419912,1.586038961038959,249.40775200696677,50.43226531315014,4.8540549955117225,0.1094691771393643,6.457630923737455,0.0967218947786605,0.0035702060610745,0.0008977032617454,3.298845341322914,0.4183509427565823,-0.3735546191417909,0.0713787385951518,0.9734481695750588,0.0176723272896205,0.0233105247311138,0.0059164035161389,6.6370024420024425,3.7174603174603194,0.498900394331876,0.2742668565414207,6.613202755916234,0.1077819349960691,0.4082313003003121,0.109401899676758,46.04716727716728,0.0621164021164091,19.815808581662395,3.2979034965424034,3.95644020650456,0.1414956056980938,6.099517908636409,0.3020463937386051,0.0055389240003352,0.0021316118319755,2.547130191768585,0.4079413310617124,-0.0994436899945495,0.0901233057692814,0.6746762187540374,0.2020064205647043,1
46.0,217.0,401.0,229.0,411.0,222.36470588235292,406.0117647058824,221.60082730093072,405.833850396415,1.351892061765338,85.0,95.0,11.459383781441716,9.575048537292073,33.55634918610404,0.948591829740836,0.5493931231375854,10.403141895720198,0.7083333333333334,1.0000000000000002,0.8355639988948363,0.8947368421052632,0.1639698758396092,0.0008493762572361,0.0001827336408643,8.993931887751185e-07,7.2468452090939174e-12,2.4296408294129116e-08,-8.968098472582989e-12,0.0050473714748661,4.837911697331196e-07,1.6494271024841434e-09,1.5622288277041487e-09,-2.2691174842503936e-19,1.084868729317587e-12,-2.4974588516883712e-18,0.4815562,0.0010416,0.0820507,0.2008666,0.0349752,0.0208382,1.0,100.0,34.129411764705885,29.0,5.129411764705885,19.812526183493773,24.0,12.0,1.021491002655163,1.172475135601629,0.1678892733564013,1.9370309326195445,145.0,223.0,195.20861678004536,198.0,-2.791383219954639,14.087578940315746,19.0,9.0,-0.7225730097203852,0.2409603914674511,0.168885392403371,1.9438516371525103,22.106212305701742,21.31867645353564,2.058434369389572,4.1375787181350505,1.6325497872086336,0.2545328719723184,14.0,0.1647058823529411,12.170975803610723,8.44003128153408,2.716440335625808,17.95640028521767,1.164185969389903,0.360420812315856,130.0,0.2947845804988662,0.0136652592017539,0.0021352731864095,29.39238053613054,20.3689393939394,0.64208233084684,0.2778915292059728,41.65058299318325,4.884559228650161,0.3122458774254995,0.0783352234455848,14.747741841491845,1.2787878787878777,137.20995143660238,38.62696797520661,4.809823299171699,0.277735624360349,6.664690142288698,0.1093478293755456,0.0033774390794714,0.001377087637741,3.229699062131526,0.4450115318529213,-0.3573476777253435,0.0330058130225736,0.9722474588000912,0.010542697457516,0.0263902990796133,0.0077948923969041,6.416989460092909,3.381441834028042,0.3642475947345357,0.3296224790509144,5.042734738984478,0.0791539099243436,0.430933683299009,0.1375870166521204,46.471734523458665,0.0476015044980755,13.753949495844836,3.151697561847868,3.745869357038362,0.190092565325592,5.779081549536928,0.3053155866382351,0.0061195658586203,0.002043274643402,2.44279165530921,0.4103720241997615,-0.0808665003559109,0.0959180833831057,0.6050345018500302,0.247458055085234,0
